street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27845,114.16971,True
Rio,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.98159983616068,-43.22293867729065,True
Hong Kong,Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30456,114.17266,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.28629,-157.83953,False
Engadine,Sydney,Sutherland Shire,Sydney,Australia,AU,Point,-34.05657,151.00452,True
Dudullu Osb,Istanbul,Umraniye,Istanbul,Turkey,TR,Point,41.00527,29.14323,False
Honolulu,Waialae/Kahala,East Honolulu,Oahu,United States,US,Point,21.28735,-157.77791,True
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38038,2.18031,False
Central,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28521,114.1535,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.4967,-73.56925,False
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98062600140178,-43.20249709494274,False
Kapaa,Kauaʻi,Kapaa-Wailua,Kauai,United States,US,Point,22.05386,-159.32866,False
İstanbul,Istanbul,Bahcelievler,Istanbul,Turkey,TR,Point,40.99458,28.83521,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14609,-8.60491,True
Dudullu Organize Sanayi Bölgesi,Istanbul,Umraniye,Istanbul,Turkey,TR,Point,41.01428,29.13031,True
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.2209,-159.47728,True
Strathfield,Strathfield,Strathfield,Sydney,Australia,AU,Point,-33.8716,151.08827,True
Barcelona,El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37412,2.17403,False
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.02905,28.93842,False
Montreal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.55887,-73.58404,False
Hong Kong,Wong Tai Sin,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.32748,114.18811,True
Barcelona,Nou Barris,les Roquetes,Barcelona,Spain,ES,Point,41.44656,2.17548,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.54027,-73.57097,True
Istanbul,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.03356,28.98451,False
Montréal,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montreal,Canada,CA,Point,45.49473,-73.84772,False
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05944,28.97886,False
Montréal,Verdun,Verdun,Montreal,Canada,CA,Point,45.46399,-73.57736,True
Strathfield,Strathfield,Strathfield,Sydney,Australia,AU,Point,-33.87188,151.08994,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28528,114.15064,True
Barcelona,La Vila Olímpica,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,Point,41.38928,2.19544,True
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.88671,151.27138,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15352,-8.61554,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52127,-73.58417,True
深圳,Hong Kong,Yuen Long,Hong Kong,China,CN,Point,22.51736,114.07253,False
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00331,28.96373,False
Porto,Porto,Campanhã,Porto,Portugal,PT,Point,41.14987,-8.58744,True
Porto,Porto,Aldoar,Porto,Portugal,PT,Point,41.15149,-8.67255,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.38104,2.1731,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49071,-73.57968,False
Hong Kong Island,Mid-Levels,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28194,114.14206,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15389,-8.60487,False
Haymarket,Haymarket,Sydney,Sydney,Australia,AU,Point,-33.88076,151.20352,False
Leichhardt,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,Point,-33.88548,151.14584,False
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28604,114.14081,False
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31728,114.17032,True
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.47277,-73.60834,True
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.57143,-73.55445,False
Tuzla,Istanbul,Tuzla,Istanbul,Turkey,TR,Point,40.94534,29.37745,False
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,Point,40.71445,-73.96126,True
Redfern,Redfern,Sydney,Sydney,Australia,AU,Point,-33.89247,151.20395,True
New York,Midtown,Upper West Side,New York,United States,US,Point,40.77024,-73.98746,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15349,-8.60465,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50299,-73.56258,True
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.4008,2.1674,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14168,-8.61376,True
Kailua,Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.40927,-157.75237,True
Hauula,Windward Side,Koolauloa,Oahu,United States,US,Point,21.61278,-157.91296,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52197,-73.57924,True
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.54333,-73.62164,True
Vila Nova de Gaia,Porto,Vilar de Andorinho,Porto,Portugal,PT,Point,41.10149,-8.59261,True
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.8927,151.27183,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14834,-8.60524,False
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29638,114.17293,True
Tai Po,Hong Kong,Tai Po,Hong Kong,Hong Kong,HK,Point,22.45728,114.1389,False
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.98444,29.02515,False
Tuzla,Istanbul,Tuzla,Istanbul,Turkey,TR,Point,40.86108,29.30343,False
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-22.913318358563096,-43.187835684525936,False
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14863,-8.59559,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15012,-8.60328,True
Rio de Janeiro,Leme,Leme,Rio De Janeiro,Brazil,BR,Point,-22.96303373226786,-43.168843584669325,True
Artarmon,Artarmon,Willoughby,Sydney,Australia,AU,Point,-33.80882,151.18233,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04721,29.00214,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03043,28.9869,True
Hong Kong,Eastern District,Eastern,Hong Kong,Hong Kong,HK,Point,22.29025,114.21025,True
Honolulu,Palolo,Primary Urban Center,Oahu,United States,US,Point,21.29827,-157.7918,True
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,41.4092,2.17659,True
Kailua,Kailua,Koolaupoko,Oahu,United States,US,Point,21.41092,-157.74575,True
Honolulu,Waikiki,Primary Urban Center,Oahu,United States,US,Point,21.28522,-157.83001,True
Montréal,Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.46762,-73.61589,True
Barcelona,Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,Point,41.37748,2.14487,True
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.6366,-155.99079,True
Montréal,Gay Village,Ville-Marie,Montreal,Canada,CA,Point,45.51746,-73.55831,True
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,Point,45.45944,-73.59733,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.0046,28.96535,True
Hong Kong,Happy Valley,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.26815,114.18437,True
İstanbul,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.01403,28.93133,False
Honolulu,Oʻahu,East Honolulu,Oahu,United States,US,Point,21.28967,-157.71678,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15328,-8.61081,True
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.58328,-158.13664,True
Hampstead,Hempstead,Hampstead,Montreal,Canada,CA,Point,45.47576,-73.64386,True
Epping,Sydney,Hornsby,Sydney,Australia,AU,Point,-33.76994,151.08224,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04527,28.98036,False
Wailuku,Maui,Kihei-Makena,Maui,United States,US,Point,20.79615,-156.50511,False
Dee Why,Sydney,Warringah,Sydney,Australia,AU,Point,-33.75288,151.2947,True
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.98583,29.02603,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03599,28.97409,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.3249,114.16743,True
Kaanapali,Westside,Lahaina,Maui,United States,US,Point,20.92583,-156.69135,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.30616,-157.79057,True
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.72634,-156.44546,True
Miranda,Sydney,Sutherland Shire,Sydney,Australia,AU,Point,-34.04228,151.09337,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28483,114.15212,True
Pāhoa,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.49322,-154.91935,False
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03451,28.97745,False
Tai Kok Tsui ,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.3168,114.16878,False
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00427,28.96418,False
Cronulla,Cronulla,Sutherland Shire,Sydney,Australia,AU,Point,-34.05144,151.13685,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49559,-73.56902,False
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.38049,2.16855,False
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,Point,45.47548,-73.58717,True
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.47053,-73.62961,False
Senhora da Hora,Porto,Custóias,Porto,Portugal,PT,Point,41.18929,-8.64739,True
Holualoa,Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.62038,-155.9464,False
Haiku-Pauwela,Maui,Paia-Haiku,Maui,United States,US,Point,20.92737,-156.26932,True
Montréal,Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.55189,-73.5529,True
Kaneohe,Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.41409,-157.80577,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04811,28.99908,False
Montréal,Anjou,Anjou,Montreal,Canada,CA,Point,45.60612,-73.54906,False
Fatih,Eminönü,Fatih,Istanbul,Turkey,TR,Point,41.0086,28.97355,False
Montréal,Verdun,Verdun,Montreal,Canada,CA,Point,45.45578,-73.57417,True
Captain Cook,Kailua/Kona,South Kona,The Big Island,United States,US,Point,19.47001,-155.90657,True
Barcelona,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.40759,2.15919,True
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39924,2.17401,True
Rio de Janeiro,Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,Point,-22.920462054999827,-43.24124566410823,False
Maltepe,Kadıköy,Maltepe,Istanbul,Turkey,TR,Point,40.95434,29.10476,False
尖沙咀,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30201,114.17571,False
Barcelona,el Fort Pienc,el Fort Pienc,Barcelona,Spain,ES,Point,41.39668,2.17815,True
Barcelona,El Baix Guinardó,el Baix Guinardó,Barcelona,Spain,ES,Point,41.41114,2.16568,False
Leça do Balio,Porto,Custóias,Porto,Portugal,PT,Point,41.22316,-8.64195,True
Kağıthane,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.0762,28.99326,False
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29616,114.17367,True
Hong Kong,Hong Kong,Sha Tin,Hong Kong,Hong Kong,HK,Point,22.37839,114.18739,True
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.58279,-158.13749,True
Zeytinburnu,Istanbul,Zeytinburnu,Istanbul,Turkey,TR,Point,40.98208,28.89714,True
Honolulu,Oʻahu,East Honolulu,Oahu,United States,US,Point,21.28003,-157.76236,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14175,-8.61797,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00206,28.97564,True
Zeytinburnu,Istanbul,Zeytinburnu,Istanbul,Turkey,TR,Point,40.98811,28.90705,True
Barcelona,El Poblenou,el Poblenou,Barcelona,Spain,ES,Point,41.40417,2.19629,True
Bronx,Port Morris,Port Morris,New York,United States,US,Point,40.80554,-73.92606,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03291,28.98994,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05674,28.99079,True
Barcelona,La Nova Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.37955,2.15338,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03718,28.97559,False
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51998,-73.56854,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31668,114.17119,False
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00549,28.97462,True
Rio de Janeiro,São Cristóvão,São Cristóvão,Rio De Janeiro,Brazil,BR,Point,-22.89137664124726,-43.21865932885744,False
Montréal,Old Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.51168,-73.55299,False
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32172,114.16982,True
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,Point,41.38118,2.18851,True
Barcelona,Sant Andreu,la Trinitat Vella,Barcelona,Spain,ES,Point,41.45017,2.19069,True
Istanbul,Istanbul,Pendik,Istanbul,Turkey,TR,Point,40.93325,29.31272,False
Montréal,Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,Point,45.50705,-73.68925,True
Barcelona,El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37133,2.16621,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14292,-8.61553,True
Hong Kong,Hung Hom,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30182,114.1846,False
Montréal,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,45.55159,-73.66502,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.16012,-8.60906,False
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89074,151.27435,False
Fatih,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.0027,28.97594,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39958,2.17194,True
Istanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04359,28.99965,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50985,-73.56184,True
Bondi,Bondi,Waverley,Sydney,Australia,AU,Point,-33.89249,151.26043,True
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29807,114.17089,True
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.60656,-155.97586,False
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.3808,2.16423,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.06424,29.00334,False
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.98909,29.03227,False
Barcelona,La Nova Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38402,2.15283,True
Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.40467,2.1657,True
Hong Kong,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27935,114.17657,False
Rio,Flamengo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.943141334834984,-43.17680652295373,True
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.02759,28.97133,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28294,114.15364,True
Istanbul,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.99372,29.02654,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14149,-8.61807,False
Bahçelievler,Istanbul,Bahcelievler,Istanbul,Turkey,TR,Point,40.99385,28.84637,False
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27879,-157.8263,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28207,114.15325,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03531,28.97783,True
Merrylands,Sydney,Holroyd,Sydney,Australia,AU,Point,-33.83652,150.98581,False
Hong Kong,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,Point,22.30618,114.26092,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29658,114.17297,True
Barcelona,El Besòs i el Maresme,el Besòs i el Maresme,Barcelona,Spain,ES,Point,41.41098,2.21568,True
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29334,114.17621,True
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.99475,29.03648,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5274,-73.591,True
Gávea,Gávea,Gávea,Rio De Janeiro,Brazil,BR,Point,-22.97351196220028,-43.22633480140057,True
Rio,Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,-22.9641787347926,-43.22167425187253,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.37911,2.17133,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14138,-8.61238,True
İstanbul,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.02976,28.9503,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.06768,29.02576,True
Newport,Sydney,Pittwater,Sydney,Australia,AU,Point,-33.65885,151.32133,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49784,-73.57602,True
Epping,Sydney,Hornsby,Sydney,Australia,AU,Point,-33.76651,151.08766,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49683,-73.57299,False
Hong Kong,Quarry Bay,Eastern,Hong Kong,Hong Kong,HK,Point,22.28696,114.21121,True
Montréal,Old Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.51226,-73.55434,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.71193,-156.44528,True
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29754,114.17326,True
Beyoğlu ,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03584,28.97572,False
Mong Kok,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32245,114.1698,False
Bakırköy,Istanbul,Bakirkoy,Istanbul,Turkey,TR,Point,40.98211,28.88177,True
Montréal,LaSalle,LaSalle,Montreal,Canada,CA,Point,45.42775,-73.65987,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97786798080593,-43.19352248330092,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49718,-73.57051,False
Sarıyer,Istanbul,Sariyer,Istanbul,Turkey,TR,Point,41.15564,29.02921,False
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28629,114.14082,True
İstanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.07506,28.99755,False
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.37617,2.17499,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03127,28.97935,False
ADALAR,Istanbul,Adalar,Istanbul,Turkey,TR,Point,40.8781,29.10106,False
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03581,28.97291,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14998,-8.61291,True
Barcelona,Camp d'en Grassot i Gràcia Nova,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.41072,2.16058,True
Istanbul,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.01125,28.97997,False
Barcelona,Sant Martí,el Poblenou,Barcelona,Spain,ES,Point,41.40666,2.20247,True
istanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.06675,28.9871,False
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30197,114.1757,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53074,-73.56924,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30451,114.17219,True
Küçükçekmece,Istanbul,Kucukcekmece,Istanbul,Turkey,TR,Point,40.98731,28.78073,True
New York,Manhattan,SoHo,New York,United States,US,Point,40.7253,-73.99916,True
İstanbul,Istanbul,Basaksehir,Istanbul,Turkey,TR,Point,41.08005,28.79237,False
Kingsford,Kingsford,Randwick,Sydney,Australia,AU,Point,-33.91976,151.22797,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.3777,2.17271,True
Montreal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52935,-73.58015,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.3776,2.17525,True
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50117,-73.56654,False
Montréal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.50999,-73.56149,True
Vila do Conde,Porto,Vila do Conde,Porto,Portugal,PT,Point,41.34792,-8.74684,True
Wailuku,Maui,Kihei-Makena,Maui,United States,US,Point,20.79736,-156.50401,False
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.9843,29.03222,False
Porto,Porto,São Mamede de Infesta e Senhora da Hora,Porto,Portugal,PT,Point,41.18887,-8.64327,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.015204158417465,-43.30306676334505,False
Montréal,Mile End,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.53178,-73.61563,True
Sydney,Central Business District,Sydney,Sydney,Australia,AU,Point,-33.87874,151.2097,True
Barcelona,Camp d'en Grassot i Gràcia Nova,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.40691,2.16663,True
New York,Midtown,Hell's Kitchen,New York,United States,US,Point,40.76147,-73.99152,True
Kapaa,Kauaʻi,Kapaa-Wailua,Kauai,United States,US,Point,22.06251,-159.32122,True
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,41.12436,-8.59573,True
İstanbul,Istanbul,Bahcelievler,Istanbul,Turkey,TR,Point,41.00563,28.82602,False
