street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5256,-73.57858,False
"Istanbul, Istanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,Point,41.07329,28.97601,True
"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.38817,2.16612,True
"New York, NY, United States",Lower East Side,Lower East Side,New York,United States,US,Point,40.72143,-73.98385,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.981942430356344,-43.19931834008216,True
"Pahoa, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.39404,-154.93328,True
"moda kadikoy, İstanbul, Turkey",Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.98431,29.02553,True
"South Coogee, NSW, Australia",Randwick,Randwick,Sydney,Australia,AU,Point,-33.9279,151.24601,True
"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.4,2.16502,True
"Brooklyn, NY, United States",Carroll Gardens,Gowanus,New York,United States,US,Point,40.67705,-73.99607,True
"Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,20.75806,-156.45868,True
"Waikoloa, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.91931,-155.88686,False
"Honolulu, HI, United States",Waikiki,Primary Urban Center,Oahu,United States,US,Point,21.27864,-157.8256,True
"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.527590000000004,-73.62043,True
"İstanbul, Turkey, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03683,28.97405,True
"Hong Kong, Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30903,114.17072,True
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30442,114.162,True
"Hong Kong, Kowloon, Hong Kong",Hung Hom,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.30536,114.18728,True
"Queens, NY, United States",Queens,Ditmars Steinway,New York,United States,US,Point,40.77469,-73.90728,True
"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.28846,-157.79147,True
"Porto, Porto District, Portugal",,Bonfim,Porto,Portugal,PT,Point,41.15908,-8.5999,False
"Mosman, NSW, Australia",Mosman,Mosman,Sydney,Australia,AU,Point,-33.82489,151.24366,True
"Beyoglu, taksim 
istanbul beyoglu taksim, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03611,28.97295,False
"Honokaa, HI, United States",Hamakua Coast,Hamakua,The Big Island,United States,US,Point,20.11835,-155.57305,True
"New York, NY, United States",East Harlem,East Harlem,New York,United States,US,Point,40.79802,-73.94003,False
"Brookvale, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,-33.75869,151.27651,True
"Bronx, NY, United States",Soundview,Soundview,New York,United States,US,Point,40.82939,-73.86514,True
"Kailua-Kona, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.63593,-155.99162,True
"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,41.07385,28.99683,False
"Astoria, NY, United States",Queens,Astoria,New York,United States,US,Point,40.76615,-73.91325,True
"Barcelona, Catalunya, Spain",Sants-Montjuïc,la Bordeta,Barcelona,Spain,ES,Point,41.37357,2.14039,False
"Waikoloa Village, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.91602,-155.88047,False
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29812,114.1715,False
"Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,Point,41.01205,29.01386,False
"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27631,-157.82454,True
"Kihei, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.7471,-156.45773,True
"Palm Beach, NSW, Australia",Palm Beach,Pittwater,Sydney,Australia,AU,Point,-33.60064,151.32252,True
"Barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,Point,41.40735,2.17905,True
"Istanbul, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00369,28.97054,True
"Fatih/Sultanahmet, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00308,28.98123,False
"Brooklyn, NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.68121,-73.93038,True
"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.30861,-157.83414,True
"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52994,-73.57699,True
"Árvore, Porto, Portugal",,Árvore,Porto,Portugal,PT,Point,41.33118,-8.73747,True
"Papaikou/Hilohilo , HI, United States",Hilo,South Hilo,The Big Island,United States,US,Point,19.8003,-155.10389,False
"New York, NY, United States",Manhattan,Upper East Side,New York,United States,US,Point,40.77613,-73.94872,True
"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.40103,2.16676,True
"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89345,151.27184,False
"Waimanalo, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.33934,-157.69918,True
"New York, NY, United States",Manhattan,East Village,New York,United States,US,Point,40.73345,-73.98956,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.982738721442146,-43.19556815835065,True
"Barcelona, Catalunya, Spain",Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.39898,2.15765,False
"Waikoloa Village, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.91485,-155.87969,False
"Kapaa, HI, United States",Kauaʻi,Kapaa-Wailua,Kauai,United States,US,Point,22.06207,-159.31904,True
"Fairlight, NSW, Australia",Fairlight,Manly,Sydney,Australia,AU,Point,-33.79124,151.27616,True
"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37471,2.16183,False
"Mascot, NSW, Australia",Mascot,Botany Bay,Sydney,Australia,AU,Point,-33.92427,151.1875,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96539812985642,-43.178227303113964,True
"Montreal, QC, Canada",Little Burgundy,Le Sud-Ouest,Montreal,Canada,CA,Point,45.48749,-73.5739,True
"New York, NY, United States",Harlem,Harlem,New York,United States,US,Point,40.82725,-73.9453,True
"Princeville, HI, United States",Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.22784,-159.4823,True
"Hong Kong Island, New Territories, Hong Kong",Eastern District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.28266,114.19206,False
"Rio de Janeiro, State of Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.950522512592006,-43.19279186042643,True
"Waverley, NSW, Australia",Waverly,Waverley,Sydney,Australia,AU,Point,-33.89823,151.25396,True
"New York, NY, United States",Manhattan,Upper West Side,New York,United States,US,Point,40.78689,-73.97314,True
"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.40158,-157.7464,True
"Bronx, NY, United States",The Bronx,Mount Eden,New York,United States,US,Point,40.84058,-73.91382,True
"Haleiwa, HI, United States",North Shore,North Shore Oahu,Oahu,United States,US,Point,21.64974,-158.05936,True
"Avalon Beach, NSW, Australia",Avalon,Pittwater,Sydney,Australia,AU,Point,-33.61943,151.33275,True
"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,21.40129,-157.74216,True
"Barcelona, Catalonia, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39909,2.17019,True
"Barcelona, Catalonia, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,41.37421,2.16447,True
"Waikoloa Village, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.93311,-155.79154,True
"New York, NY, United States",Chelsea,Chelsea,New York,United States,US,Point,40.7411,-74.00184,True
"Paia, HI, United States",Maui,Paia-Haiku,Maui,United States,US,Point,20.91115,-156.37736,True
"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,41.37482,2.15897,True
"Kahuku, HI, United States",Windward Side,Koolauloa,Oahu,United States,US,Point,21.69298,-158.01657,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.985071907544643,-43.19568749147897,True
"Kailua-Kona, HI, United States",Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.61764,-155.98418,True
"İstanbul, İstanbul, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,41.02658,28.97389,False
"New York, NY, United States",Manhattan,Financial District,New York,United States,US,Point,40.70838,-74.0088,True
"Brooklyn , NY, United States",Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.67754,-73.92373,False
"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03922,28.95465,False
"Kaanapali, HI, United States",Maui,Lahaina,Maui,United States,US,Point,20.94595,-156.68939,False
"Montréal, Québec, Canada",Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.53657,-73.59893,True
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29697,114.17426,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.1558,-8.60519,True
"Princeville, HI, United States",Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.22836,-159.48315,True
"Barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,Point,41.40542,2.17954,True
"Brooklyn, NY, United States",Brooklyn,Fort Greene,New York,United States,US,Point,40.68601,-73.97813,True
"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.54432,-73.61702,True
"Istanbul, İstanbul, Turkey",Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.987,29.02733,False
"Barcelona, Catalonia, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39767,2.17086,True
"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53421,-73.56897,True
"Hāna, HI, United States",Hana,Hana,Maui,United States,US,Point,20.75688,-155.98991,True
"Barcelona, Catalunya, Spain",Horta-Guinardó,el Guinardó,Barcelona,Spain,ES,Point,41.41507,2.17833,True
"Waikoloa Beach Resort, HI, United States",Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.91656,-155.87825,False
"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.984064324510875,-43.208947252933214,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.966203750575392,-43.17888410382214,False
"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,41.06049,28.99434,False
"Beyoğlu, İstanbul, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03036,28.98144,True
"Brooklyn, NY, United States",Brooklyn,Flatbush,New York,United States,US,Point,40.65336,-73.95305,True
"Kapaa, HI, United States",Kauaʻi,Kapaa-Wailua,Kauai,United States,US,Point,22.05253,-159.32769,False
"Brooklyn, NY, United States",Brooklyn,Williamsburg,New York,United States,US,Point,40.71006,-73.95726,True
"Istanbul, Sultanahmet, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00337,28.97716,False
"New York, NY, United States",Midtown,Midtown,New York,United States,US,Point,40.75606,-73.97004,False
"Waialua, HI, United States",North Shore,North Shore Oahu,Oahu,United States,US,Point,21.58261,-158.13783,True
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.3046,114.17198,True
"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.28755,-157.83206,True
"Annandale, NSW, Australia",Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,Point,-33.8809,151.16834,True
"Freshwater, NSW, Australia",Manly,Warringah,Sydney,Australia,AU,Point,-33.77881,151.29339,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.98032332188258,-43.19298277926956,True
"Kailua, HI, United States",Kailua,Koolaupoko,Oahu,United States,US,Point,21.39473,-157.71911,True
"Barcelona, Catalonia, Spain",El Raval,el Raval,Barcelona,Spain,ES,Point,41.38494,2.16915,True
"New York, NY, United States",Manhattan,West Village,New York,United States,US,Point,40.73746,-74.00686,False
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50001,-73.57983,True
"Hong Kong, Hong Kong Island, Hong Kong",Mid-Levels,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28296,114.15026,True
"Montreal, QC, Canada",Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.55639,-73.53937,True
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52153,-73.55837,True
"Lahaina, HI, United States",Kaanapali,Lahaina,Maui,United States,US,Point,20.93447,-156.68897,True
"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52117,-73.56156,True
"Kihei, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.71799,-156.446,True
"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.05769,29.00748,False
"Rio de Janeiro, State of Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.921080278212028,-43.21372343354956,False
"Rio de Janeiro, Rio de Janeiro, Brazil",Todos os Santos,Todos os Santos,Rio De Janeiro,Brazil,BR,Point,-22.900517430354586,-43.28815453293831,False
"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.29826,-157.82638,True
"Caringbah, NSW, Australia",,Sutherland Shire,Sydney,Australia,AU,Point,-34.0438,151.13072,True
"Phillip Bay, NSW, Australia",Phillip Bay,Randwick,Sydney,Australia,AU,Point,-33.98121,151.23389,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14743,-8.60575,True
"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,40.71216,-73.96326,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.9697111164902,-43.38501244953872,False
"Brooklyn, NY, United States",Brooklyn,Bedford-Stuyvesant,New York,United States,US,Point,40.69646,-73.93541,True
"Brooklyn , NY, United States",Brooklyn,Fort Greene,New York,United States,US,Point,40.69402,-73.97274,False
"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27292,-157.82053,True
"Kihei, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.72062,-156.4445,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15928,-8.6109,False
"New York, NY, United States",Manhattan,Hell's Kitchen,New York,United States,US,Point,40.76355,-73.98914,True
"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,40.72182,-73.95576,True
"Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,Point,41.37958,2.16859,False
"Kingswood, NSW, Australia",,Penrith,Sydney,Australia,AU,Point,-33.76477,150.7154,True
"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30451,114.17353,True
"Haleiwa, HI, United States",Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.65427,-158.0615,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.14833,-8.60983,True
"Lugarno, NSW, Australia",Lugarno,Hurstville,Sydney,Australia,AU,Point,-33.98796,151.0463,True
"Wailea, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,20.68449,-156.43582,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.982982687150482,-43.211681824394425,False
"Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04849,29.02156,False
"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.012705573113198,-43.31513777478434,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97477975889583,-43.19105477938173,False
"Montréal, Québec, Canada",Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.53069,-73.62401,True
"Montréal, Québec, Canada",Outremont,Outremont,Montreal,Canada,CA,Point,45.51896,-73.61654,True
"Elizabeth Bay, NSW, Australia",Potts Point,Sydney,Sydney,Australia,AU,Point,-33.87094,151.22423,False
"Montréal, Québec, Canada",La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54015,-73.60577,True
"Rio de Janeiro, State of Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.951958119901917,-43.19401665734798,False
"Montréal, Québec, Canada",Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52224,-73.58563,True
"Jordan, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30417,114.17221,False
"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.974847714440838,-43.190633662185114,True
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.13975,-8.61466,True
"Istanbul, İstanbul, Turkey",,Tuzla,Istanbul,Turkey,TR,Point,40.8312,29.32336,False
"Redfern, NSW, Australia",Redfern,Sydney,Sydney,Australia,AU,Point,-33.89438,151.19793,True
"Brooklyn, NY, United States",Park Slope,Park Slope,New York,United States,US,Point,40.67665,-73.97925,True
"New York, NY, United States",Manhattan,Hell's Kitchen,New York,United States,US,Point,40.76222,-73.99021,True
"Porto, Porto, Portugal",,Bonfim,Porto,Portugal,PT,Point,41.14865,-8.6011,True
"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28536,114.15168,True
"New York, NY, United States",East Village,East Village,New York,United States,US,Point,40.72871,-73.9832,True
"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.93003916285195,-43.17473104288872,True
"Hong Kong, Hong Kong Island, Hong Kong",Soho,Central & Western,Hong Kong,Hong Kong,HK,Point,22.27906,114.15366,True
"Erskineville, NSW, Australia",Waterloo,Sydney,Sydney,Australia,AU,Point,-33.89746,151.1879,True
"Montreal, QC, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49598,-73.58138,False
"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,41.15573,-8.61964,True
"Brooklyn , NY, United States",Crown Heights,Crown Heights,New York,United States,US,Point,40.66722,-73.948,False
"Montreal, QC, Canada",Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.51239,-73.56241,True
"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.26193,-157.82081,True
"Mongkok, kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31776,114.17062,True
